core_id	gene_bare	gene_name	source_gene_id	ref_chrom	ref_start	ref_end	ref_strand	reference_core_length	mean_reference_island_length	overlap_category	coding_partners	n_species_accepted	n_species_d_le_0.05	n_species_d_le_0.04	n_species_d_le_0.03	n_species_d_le_0.02	n_species_d_le_0.01	mean_dist	median_dist	max_dist	mean_aligned_length	median_aligned_length	species_present
ENSG00000297423_core_1	ENSG00000297423		U_ENSG00000297423.1	chr1	145215127	145215599	+	472	472.0	intergenic	.	19	18	17	17	14	10	0.0166	0.0099	0.0742	381.7	418.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000297520_core_1	ENSG00000297520		U_ENSG00000297520.1	chr1	181482054	181482462	-	408	408.0	antisense	ENSG00000198216	18	15	14	12	10	2	0.027	0.0162	0.0765	249.9	264.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,monDom5,rheMac10,rn7,susScr11
ENSG00000297522_core_1	ENSG00000297522		U_ENSG00000297522.1	chr1	32179544	32179832	-	288	288.0	antisense	ENSG00000084652	19	19	17	17	16	1	0.017	0.0129	0.0456	264.7	282.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000297564_core_1	ENSG00000297564		U_ENSG00000297564.1	chr12	12267358	12267618	+	260	260.0	near_coding_5kb	.	19	16	14	9	1	0	0.0349	0.0337	0.0689	204.1	221.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000297567_core_1	ENSG00000297567		U_ENSG00000297567.1	chr1	161132745	161133313	+	568	568.0	antisense	ENSG00000158796	17	17	17	16	15	11	0.0115	0.0077	0.0324	452.7	520.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000297572_core_1	ENSG00000297572		U_ENSG00000297572.1	chr17	73644131	73644619	+	488	488.0	antisense	ENSG00000069188	19	18	18	17	17	12	0.0136	0.0089	0.0617	383.6	437.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000297575_core_4	ENSG00000297575		U_ENSG00000297575.1	chr16	81474733	81475061	+	328	328.0	sense_overlapping	ENSG00000153815	18	15	14	14	12	1	0.0238	0.0144	0.0648	282.7	313.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000297577_core_1	ENSG00000297577		U_ENSG00000297577.1	chr14	74980982	74981230	-	248	248.0	intergenic	.	18	13	10	8	8	1	0.0378	0.0351	0.0972	199.1	231.5	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000297638_core_2	ENSG00000297638		U_ENSG00000297638.1	chr13	99971754	99972067	+	313	313.0	antisense	ENSG00000139800	18	17	17	17	17	11	0.0125	0.009	0.0597	301.7	313.0	HLbalEde1,HLcamDro2,HLdidVir1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000297670_core_2	ENSG00000297670		U_ENSG00000297670.1	chr7	44796110	44796485	-	375	375.0	near_coding_5kb	.	18	16	14	10	6	1	0.0331	0.0286	0.0922	304.7	343.5	HLbalEde1,HLcamDro2,HLdidVir1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000297679_core_2	ENSG00000297679		U_ENSG00000297679.1	chr15	30470718	30470933	+	215	215.0	intergenic	.	18	17	17	17	17	0	0.0184	0.015	0.0574	214.5	214.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000297705_core_2	ENSG00000297705		U_ENSG00000297705.1	chrX	39755953	39756401	-	448	448.0	intergenic	.	18	15	13	12	6	2	0.03	0.025	0.0709	264.9	227.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000297739_core_1	ENSG00000297739		U_ENSG00000297739.1	chr17	67377684	67377892	-	208	208.0	antisense	ENSG00000154217	19	11	11	9	9	0	0.0358	0.0354	0.069	179.1	200.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000297747_core_1	ENSG00000297747		U_ENSG00000297747.1	chr17	43701456	43701645	-	189	189.0	intergenic	.	18	15	13	13	11	0	0.028	0.0176	0.0907	169.3	185.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000297772_core_1	ENSG00000297772		U_ENSG00000297772.1	chr20	21302975	21303143	+	168	168.0	sense_overlapping	ENSG00000088930	18	13	4	2	1	0	0.0476	0.0471	0.0733	150.5	155.5	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000297808_core_2	ENSG00000297808		U_ENSG00000297808.1	chr5	107671893	107672181	+	288	288.0	antisense	ENSG00000184349	18	16	16	16	13	5	0.0213	0.0139	0.0803	224.1	251.5	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000297816_core_3	ENSG00000297816		U_ENSG00000297816.1	chr17	33284512	33284760	+	248	248.0	antisense	ENSG00000108684	17	16	14	10	7	0	0.0272	0.0238	0.0637	186.5	169.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,eriEur2,felCat9,mm39,monDom5,rheMac10,susScr11
ENSG00000297831_core_1	ENSG00000297831		U_ENSG00000297831.1	chr15	20157372	20157605	+	233	233.0	intergenic	.	19	19	19	19	19	0	0.0154	0.0155	0.0179	198.4	200.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000297835_core_1	ENSG00000297835		U_ENSG00000297835.1	chr20	21703042	21703290	+	248	248.0	near_coding_5kb	.	19	16	15	13	2	0	0.032	0.0267	0.0954	187.4	195.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000297836_core_1	ENSG00000297836		U_ENSG00000297836.1	chr6	93779079	93779407	-	328	328.0	intergenic	.	18	16	15	15	13	1	0.0239	0.0168	0.0983	243.3	251.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,susScr11
ENSG00000297847_core_1	ENSG00000297847		U_ENSG00000297847.1	chrX	44872231	44872589	-	358	358.0	near_coding_5kb	.	18	18	14	11	10	1	0.0246	0.0179	0.0462	243.9	220.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000297852_core_1	ENSG00000297852		U_ENSG00000297852.1	chr5	107671319	107672127	-	808	808.0	near_coding_5kb	.	19	18	17	15	15	12	0.0147	0.0081	0.0544	450.0	438.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000297856_core_1	ENSG00000297856		U_ENSG00000297856.1	chr18	77822742	77823110	-	368	368.0	intergenic	.	18	15	15	12	5	1	0.0304	0.0248	0.0884	250.6	225.5	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000297987_core_2	ENSG00000297987		U_ENSG00000297987.1	chr18	4509294	4509422	+	128	128.0	near_coding_5kb	.	17	15	14	10	0	0	0.0343	0.0295	0.0614	116.9	125.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298060_core_1	ENSG00000298060		U_ENSG00000298060.1	chr2	28390572	28390860	+	288	288.0	near_coding_5kb	.	19	14	11	7	5	1	0.0364	0.034	0.085	235.0	222.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298094_core_1	ENSG00000298094		U_ENSG00000298094.1	chr13	19201574	19201782	-	208	208.0	intergenic	.	19	19	19	19	19	0	0.0142	0.0138	0.0182	180.5	168.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298187_core_1	ENSG00000298187		U_ENSG00000298187.1	chr11	49405106	49405274	-	168	168.0	intergenic	.	19	19	18	14	7	0	0.0251	0.023	0.0477	148.8	161.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298202_core_1	ENSG00000298202		U_ENSG00000298202.1	chr3	51696989	51697237	-	248	248.0	antisense	ENSG00000164081,ENSG00000164082	19	19	19	19	19	5	0.0118	0.0106	0.0198	232.9	240.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298223_core_1	ENSG00000298223		U_ENSG00000298223.1	chr1	203327131	203327339	-	208	208.0	intergenic	.	19	13	10	4	1	0	0.0417	0.0357	0.0857	167.0	157.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298243_core_1	ENSG00000298243		U_ENSG00000298243.1	chr1	90718396	90718964	+	568	568.0	near_coding_5kb	.	17	16	16	12	9	1	0.0239	0.0195	0.0722	352.2	335.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000298321_core_1	ENSG00000298321		U_ENSG00000298321.1	chr9	15422167	15422695	-	528	528.0	antisense	ENSG00000164975	17	15	14	12	8	1	0.0294	0.0202	0.0967	337.2	321.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298332_core_1	ENSG00000298332		U_ENSG00000298332.1	chr13	32586427	32586715	-	288	288.0	antisense	ENSG00000083642	18	18	17	17	17	9	0.0127	0.0102	0.0494	260.2	273.5	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298336_core_1	ENSG00000298336		U_ENSG00000298336.1	chr6	3455750	3456038	+	288	288.0	antisense	ENSG00000137266	19	15	13	10	8	1	0.0346	0.0294	0.0993	148.9	142.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298352_core_1	ENSG00000298352		U_ENSG00000298352.1	chr5	155728559	155728990	+	431	431.0	intergenic	.	18	17	17	16	12	4	0.0194	0.0172	0.0636	297.8	317.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298361_core_1	ENSG00000298361		U_ENSG00000298361.1	chr12	48814456	48814673	-	217	217.0	antisense	ENSG00000167535	18	14	10	4	1	0	0.0423	0.0368	0.0973	160.5	161.5	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000298413_core_1	ENSG00000298413		U_ENSG00000298413.1	chr10	102431133	102431301	-	168	168.0	sense_overlapping	ENSG00000107874	17	6	2	1	1	0	0.0678	0.075	0.0982	144.0	149.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,felCat9,mm39,monDom5,rheMac10,rn7
ENSG00000298466_core_1	ENSG00000298466	CEP170P1	U_ENSG00000298466.1	chr4	118523318	118523445	+	127	127.0	intergenic	.	19	17	17	16	2	0	0.0272	0.0233	0.0615	117.6	127.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298466_core_3	ENSG00000298466	CEP170P1	U_ENSG00000298466.1	chr4	118553816	118554104	+	288	288.0	intergenic	.	17	17	17	17	16	11	0.0105	0.0095	0.0259	264.6	274.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298520_core_1	ENSG00000298520		U_ENSG00000298520.1	chr2	27409604	27409852	+	248	248.0	antisense	ENSG00000115241	18	16	15	14	13	0	0.0227	0.0161	0.0571	235.6	246.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298550_core_1	ENSG00000298550		U_ENSG00000298550.1	chr4	17781482	17781730	+	248	248.0	antisense	ENSG00000047662,ENSG00000163257	18	15	15	13	11	1	0.0274	0.0168	0.0744	225.6	244.5	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000298582_core_1	ENSG00000298582		U_ENSG00000298582.1	chr10	61157309	61157437	-	128	128.0	intergenic	.	17	17	17	14	0	0	0.0261	0.0254	0.0337	118.2	121.0	HLbalEde1,HLcamDro2,HLdidVir1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298609_core_4	ENSG00000298609		U_ENSG00000298609.1	chr22	41380932	41381260	-	328	328.0	antisense	ENSG00000167074	19	16	15	14	11	1	0.0266	0.0177	0.0763	272.2	303.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298619_core_1	ENSG00000298619		U_ENSG00000298619.1	chr8	128554920	128555204	+	284	284.0	intergenic	.	18	17	16	16	15	4	0.0172	0.0106	0.0756	253.4	282.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298647_core_1	ENSG00000298647		U_ENSG00000298647.1	chr5	139637787	139638355	-	568	568.0	intergenic	.	18	16	13	13	10	5	0.025	0.0181	0.0768	321.3	314.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298665_core_2	ENSG00000298665		U_ENSG00000298665.1	chr22	37608539	37608705	-	166	166.0	antisense	ENSG00000100083	19	18	17	16	6	0	0.0255	0.0232	0.0507	160.3	163.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298712_core_1	ENSG00000298712		U_ENSG00000298712.1	chr3	153160659	153160987	+	328	328.0	near_coding_5kb	.	17	12	9	8	4	1	0.0415	0.0314	0.0964	211.4	220.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,susScr11
ENSG00000298719_core_1	ENSG00000298719		U_ENSG00000298719.1	chr3	126476401	126476634	+	233	233.0	near_coding_5kb	.	17	1	1	1	1	0	0.0717	0.0749	0.0929	203.4	217.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298765_core_2	ENSG00000298765		U_ENSG00000298765.1	chr22	23952132	23952296	+	164	164.0	near_coding_5kb	.	17	15	14	12	4	0	0.0303	0.0235	0.0831	155.0	161.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,monDom5,rheMac10,rn7,susScr11
ENSG00000298794_core_1	ENSG00000298794		U_ENSG00000298794.1	chr10	100681531	100681659	-	128	128.0	intergenic	.	17	15	12	10	0	0	0.0362	0.0296	0.0761	106.8	126.0	HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298810_core_2	ENSG00000298810		U_ENSG00000298810.1	chr22	23967309	23967677	-	368	368.0	antisense	ENSG00000099974	18	18	17	17	14	1	0.0175	0.0154	0.05	247.3	234.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298856_core_2	ENSG00000298856		U_ENSG00000298856.1	chr12	92466503	92466719	-	216	216.0	intergenic	.	19	15	15	13	7	0	0.0329	0.0238	0.0939	178.4	196.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298859_core_1	ENSG00000298859		U_ENSG00000298859.1	chr8	125429141	125429309	-	168	168.0	near_coding_5kb	.	18	15	13	10	4	0	0.0336	0.0256	0.0694	143.9	160.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298878_core_1	ENSG00000298878		U_ENSG00000298878.1	chr6	110874494	110874669	-	175	175.0	near_coding_5kb	.	19	16	14	13	2	0	0.0312	0.0235	0.066	164.6	171.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298941_core_1	ENSG00000298941		U_ENSG00000298941.1	chr12	16946875	16947006	-	131	131.0	intergenic	.	17	16	15	6	0	0	0.0336	0.0322	0.0539	130.6	131.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000298944_core_1	ENSG00000298944		U_ENSG00000298944.1	chr1	72283305	72283553	-	248	248.0	near_coding_5kb	.	17	15	13	9	7	1	0.0327	0.0227	0.0972	178.5	186.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000299019_core_1	ENSG00000299019		U_ENSG00000299019.1	chr10	73771700	73772428	-	728	728.0	antisense	ENSG00000176986,ENSG00000196968	19	17	16	16	13	6	0.0193	0.0141	0.0574	378.8	308.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000299086_core_1	ENSG00000299086		U_ENSG00000299086.1	chr4	46928443	46928719	+	276	276.0	antisense	ENSG00000109158,ENSG00000170516	18	16	16	16	15	2	0.019	0.0119	0.0694	236.2	250.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000299092_core_1	ENSG00000299092		U_ENSG00000299092.1	chr3	38138299	38138787	-	488	488.0	antisense	ENSG00000172936	17	17	15	14	11	5	0.0202	0.0171	0.0425	328.8	277.0	HLbalEde1,HLcamDro2,HLdidVir1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000299103_core_1	ENSG00000299103		U_ENSG00000299103.1	chr22	27801775	27802058	-	283	283.0	near_coding_5kb	.	17	17	15	7	7	2	0.0269	0.0307	0.0484	200.0	246.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000299128_core_1	ENSG00000299128		U_ENSG00000299128.1	chr6	26044127	26044255	+	128	128.0	near_coding_5kb	.	17	16	14	0	0	0	0.0381	0.0334	0.0841	111.7	117.0	HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000299129_core_3	ENSG00000299129		U_ENSG00000299129.1	chr19	51323587	51323919	-	332	332.0	antisense	ENSG00000142549	17	17	17	16	14	4	0.0149	0.014	0.0324	208.2	201.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLpteVam2,bosTau9,canFam5,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000299163_core_1	ENSG00000299163		U_ENSG00000299163.1	chr1	23948970	23949382	-	412	412.0	antisense	ENSG00000189266	18	17	14	13	6	2	0.0275	0.0251	0.0712	234.2	199.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rn7,susScr11
ENSG00000299191_core_1	ENSG00000299191		U_ENSG00000299191.1	chr11	127105884	127106092	-	208	208.0	intergenic	.	19	18	17	14	7	0	0.0258	0.0206	0.0534	180.4	207.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000299210_core_2	ENSG00000299210		U_ENSG00000299210.1	chr17	39200366	39200734	-	368	368.0	antisense	ENSG00000108298	19	13	13	9	4	0	0.0374	0.0305	0.0846	234.5	240.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
